"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BW25113_RS14325",17.3346299668899,0.0753860380875461,0.538827260929722,0.139907617067241,0.88873298293693,NA
"BW25113_RS14335",2.81353546686387,-2.08957261098416,1.69347191268059,-1.23389859337943,0.217240693754708,NA
"BW25113_RS14365",11.9412305327439,-0.422454540763273,0.665650697157192,-0.634648987175193,0.525657371110577,NA
"BW25113_RS14370",7.03673320562832,0.65244539711394,0.889391324493448,0.733586419325081,0.463200840395399,NA
"BW25113_RS14385",8.24702166894852,0.330911457439005,0.847204330045147,0.390592264113394,0.696098644651522,NA
"BW25113_RS14395",9.28597234318637,-0.37791679095851,0.760278353979369,-0.497076878462286,0.619134838864992,NA
"BW25113_RS14400",16.067559516626,-0.995791397607087,0.591523917112332,-1.68343387105679,0.0922911309259919,NA
"BW25113_RS14405",10.7020661497491,0.305192778530117,0.697485812122517,0.437561271105122,0.661704351165803,NA
"BW25113_RS14410",6.25805998072712,-0.924894238654346,1.00245205243056,-0.922631896869117,0.356199067381378,NA
"BW25113_RS14415",11.3599741891666,-0.0134093575107513,0.675480948308268,-0.0198515702690577,0.984161778848605,NA
"BW25113_RS14420",13.8406631037833,-0.0767675666904372,1.07577803864558,-0.0713600426228151,0.94311120986944,NA
"BW25113_RS14425",7.15492371499597,-0.0590512970006197,0.880632269277562,-0.067055567983062,0.946537465850898,NA
"BW25113_RS14430",13.8101520480856,0.603648183744321,0.628664247780117,0.960207592329084,0.336950746474721,NA
"BW25113_RS14450",5.69975290383001,2.00204019374741,1.09401991311484,1.8299851490338,0.0672521595719054,NA
"BW25113_RS14470",12.0023742599014,-0.296974349711344,0.656117499659126,-0.452623729538736,0.650819708656631,NA
"BW25113_RS14475",14.53631211453,-0.00640650344638065,0.598865809683002,-0.0106977278428565,0.99146461091911,NA
"BW25113_RS14510",14.392375511049,0.802707786549413,0.595537824230033,1.34787036841401,0.177700080077045,NA
"BW25113_RS14515",12.4226211185344,0.24018298163218,0.644712418849651,0.372542818487558,0.709488737933722,NA
"BW25113_RS14520",5.11624927881742,1.45848770863347,1.12908103426869,1.29174759327893,0.196444569606222,NA
"BW25113_RS14530",10.042201183075,0.528282108077994,0.736347759485163,0.717435615540349,0.473105350304098,NA
"BW25113_RS14555",12.8224790345856,-0.0964616987565124,0.64059854629788,-0.150580577046232,0.880306583940245,NA
"BW25113_RS14565",17.6432953378043,0.202098753675502,0.551258041799744,0.366613706016317,0.713907183140004,NA
"BW25113_RS14570",4.26053234360017,-1.57098710500737,1.26367686066996,-1.24318736371771,0.213798798064802,NA
"BW25113_RS14585",10.9245041125823,-0.616815293427901,0.705572581159492,-0.874205304880565,0.382006457590186,NA
"BW25113_RS14600",7.33593012804621,-0.344265593791277,0.870498433210697,-0.39548100336207,0.692487938527198,NA
"BW25113_RS14605",17.2312650575504,-0.0947908035174007,0.540015258323419,-0.175533565128691,0.86066039903203,NA
"BW25113_RS14610",10.7903007528643,-1.05752269717241,0.732346523315325,-1.44401955017826,0.148733476094822,NA
"BW25113_RS14635",4.48006061180843,-1.66782112171382,1.26444045651488,-1.31901910692636,0.187162724818523,NA
"BW25113_RS14640",4.22727472824684,-2.08583637198257,1.32218483434431,-1.57756791471366,0.114664908311282,NA
"BW25113_RS14680",5.87012357352635,1.14311982595876,1.02327604816561,1.11711773964415,0.263943986487919,NA
"BW25113_RS14685",6.53866735629775,0.683577948216577,0.931015416345801,0.734228387860207,0.462809554731009,NA
"BW25113_RS14690",9.76892784175744,0.463066446186921,0.743876484723438,0.622504482527206,0.53361019720761,NA
"BW25113_RS14695",9.3192299585397,-0.220253536291014,0.756237081914184,-0.291249320561628,0.770860644331937,NA
"BW25113_RS26390",2.99493949783732,0.236850475983591,1.48042318605903,0.15998835887872,0.872890244364405,NA
"BW25113_RS14730",13.7658754234728,1.23880191805307,0.63798276946402,1.94174823732906,0.0521675860026907,NA
"BW25113_RS14735",16.5854504105229,0.10679473223089,0.552503414270499,0.193292438512615,0.846729947858085,NA
"BW25113_RS14740",9.46014960365127,-0.596503307517564,0.761913719082215,-0.782901387096821,0.433685022904004,NA
"BW25113_RS14765",17.1321689766977,-0.261528607317381,0.542483061236498,-0.482095434871774,0.629738152677025,NA
"BW25113_RS14770",10.3362411294327,-0.0377982807017621,0.724570354178518,-0.0521664742199063,0.958396046241403,NA
"BW25113_RS14775",14.690512402354,0.95114942981883,0.607157709403932,1.56656073881135,0.117217400896973,NA
"BW25113_RS14785",13.0365655760022,-0.0398855932996865,0.671244243688453,-0.0594203878464822,0.952617274595883,NA
"BW25113_RS14790",15.5060153504232,-0.083380761293422,0.566462434305733,-0.147195570692371,0.882977656593874,NA
"BW25113_RS14805",6.22872182333416,0.354453555973592,0.948269179304164,0.373790020502078,0.708560544700816,NA
"BW25113_RS26395",2.36451995230074,-1.75236466337919,1.82234299498144,-0.961599802125636,0.336250670944917,NA
"BW25113_RS14890",8.5143484018068,-0.523603578171144,0.810810838536992,-0.645777724328305,0.518423316178035,NA
"BW25113_RS14895",2.46205112037279,-0.342265082472739,1.76652580664243,-0.19375040046727,0.846371325652851,NA
"BW25113_RS14915",9.15518355976098,-0.876373762859285,0.780466400698918,-1.12288467777022,0.261486475776373,NA
"BW25113_RS14940",17.0358107069303,-0.521966662582856,0.546462084766268,-0.955174525614365,0.339489446022556,NA
"BW25113_RS14945",15.7734067030765,-1.17496391177945,0.592617637973202,-1.98266780549751,0.0474045479897572,NA
"BW25113_RS14960",14.1702669632774,-0.945100685165665,0.64462672152098,-1.46612086283939,0.142615362973434,NA
"BW25113_RS14995",15.4067473860309,0.236166390225093,0.574428847382222,0.411132538522999,0.680975351852401,NA
"BW25113_RS15000",7.26756523382752,-0.762212029000274,0.899909722967812,-0.846987213880271,0.39700224830155,NA
"BW25113_RS15015",13.1206159258905,0.0760283669112791,0.621737577137039,0.122283692842521,0.902674346297856,NA
"BW25113_RS15025",8.12473421463359,-0.0265674252130855,0.827785935860309,-0.0320945597915652,0.974396641834449,NA
"BW25113_RS15080",6.86927223055694,-0.176996513847119,0.899630088039443,-0.196743657421293,0.84402814405292,NA
"BW25113_RS24275",5.83831800376185,-0.498822043339145,0.988659247600991,-0.504543951366004,0.613879184880974,NA
"BW25113_RS15165",9.59221854912589,-0.13856292266934,0.771948511334438,-0.179497622749232,0.857546983789087,NA
"BW25113_RS15170",7.60052465326644,-0.231572053658366,0.847546855063434,-0.273226255604517,0.784679298498308,NA
"BW25113_RS15175",17.5558304116233,0.116690824748724,0.541236348909169,0.215600495022013,0.829299169903617,NA
"BW25113_RS15180",12.0220864372759,0.479665249102948,0.655519465801388,0.731733036358495,0.464331528107545,NA
"BW25113_RS15190",14.2906401342852,-0.0606040034973643,0.591337749555638,-0.102486275471007,0.918370706073759,NA
"BW25113_RS15220",10.9318381468353,0.237779140442002,0.688480915954288,0.345367801680344,0.729817880204463,NA
"BW25113_RS15225",10.5368524561129,0.515789894928314,0.71271032482065,0.723702010431952,0.469248698628542,NA
"BW25113_RS15230",11.2462582872045,-0.401478731560286,0.702546570911031,-0.571462089751099,0.567686451186095,NA
"BW25113_RS15235",17.1818370603246,0.839519366171983,0.545198327195246,1.53984215338822,0.123598834012823,NA
"BW25113_RS15240",4.04510102033918,0.603918875839342,1.34224918292574,0.449930522232065,0.652760538576217,NA
"BW25113_RS15265",5.09116559789376,-0.760275660700604,1.10253210508326,-0.689572355485458,0.490463156968189,NA
"BW25113_RS15290",6.42182162877444,0.0161555267340816,0.928051611327818,0.0174080046162162,0.986111123363558,NA
"BW25113_RS15295",7.30765200176618,-0.55199292112275,0.893829903969673,-0.617559245524503,0.536865916251168,NA
"BW25113_RS15320",16.6569451303028,0.278114942590661,0.560231614855922,0.496428504239601,0.61959211847861,NA
"BW25113_RS15325",15.8832513944749,-0.349084666799599,0.569797864370388,-0.612646499097235,0.540110105230836,NA
"BW25113_RS15330",16.7765876852593,-0.489110218499055,0.557884035782676,-0.876723811988749,0.380636669844504,NA
"BW25113_RS15335",7.1512243879719,-0.0634337702574761,0.883297594573794,-0.0718147209356819,0.942749357457675,NA
"BW25113_RS15340",17.0766871072681,0.111790970710884,0.538513557564613,0.207591747952363,0.835547748187389,NA
"BW25113_RS15385",13.4894579045763,-0.237561380691952,0.612105852476304,-0.388105063414908,0.697938285015724,NA
"BW25113_RS26205",2.62911447752096,-1.17901440539536,1.59421622355483,-0.739557400040976,0.459568598474677,NA
"BW25113_RS15405",7.45092619205749,0.236340349613681,0.859266707608454,0.275048884730415,0.783278681505036,NA
"BW25113_RS15415",6.34691233270181,-0.435307723992651,0.958954710774504,-0.453939814989879,0.649872145633676,NA
"BW25113_RS15425",7.18106742703256,0.13822746392223,0.874221707955749,0.158114883975435,0.874366272427892,NA
"BW25113_RS15430",2.52330211127475,0.826874469592053,1.60243360566685,0.516011687890152,0.60584624606255,NA
"BW25113_RS15435",5.2570616601845,0.378925617388453,1.06848573741906,0.354637974208016,0.722860823585345,NA
"BW25113_RS15450",13.1135020225738,0.0742550340923337,0.620641370443991,0.119642417712525,0.904766416566576,NA
"BW25113_RS15460",12.6429246671242,-0.557758882545782,0.640660577865951,-0.870599661998377,0.383972781092999,NA
"BW25113_RS15465",17.4816963959322,-0.585135337148379,0.536219795693246,-1.09122293105926,0.275174800076097,NA
"BW25113_RS15470",8.7981502227338,-0.416209063406461,0.804203598628638,-0.517541906199125,0.604777923352684,NA
"BW25113_RS15475",11.4771046674213,0.365375856002754,0.671637519496855,0.544007512082512,0.586436303475107,NA
"BW25113_RS15485",9.88487106968985,-0.865651439548148,0.754296122956133,-1.14762811739719,0.2511221172209,NA
"BW25113_RS15500",8.55813449676954,-0.346761160412587,0.795012359084239,-0.436170779548653,0.662712826825031,NA
"BW25113_RS15505",7.03673320562832,0.65244539711394,0.889391324493448,0.733586419325081,0.463200840395399,NA
"BW25113_RS15510",6.36437722864104,-0.208808631607468,0.955518016226687,-0.218529245981198,0.827016773908719,NA
"BW25113_RS15515",12.6135865097312,0.0660015838001155,0.642293920922349,0.102759160020284,0.918154119197601,NA
"BW25113_RS15530",17.2816601741621,-0.550752044815206,0.551209518051958,-0.999170055628994,0.317712319015709,NA
"BW25113_RS15575",2.94987324082536,-0.233776050092611,1.58190953142406,-0.147780922643637,0.882515665536593,NA
"BW25113_RS15595",13.247770002087,-0.293668604844247,0.960833396845898,-0.305639464456861,0.759879169130972,NA
"BW25113_RS15600",17.6603682192676,0.200204695762243,0.543764219664216,0.368182915539887,0.712736848408005,NA
"BW25113_RS15625",10.0560313717853,-0.253679817987731,0.753794683497838,-0.336537022005221,0.736465938400158,NA
"BW25113_RS15645",10.3591477521636,-0.0327068374771817,0.73159955860881,-0.0447059283898095,0.964341708252901,NA
"BW25113_RS15650",4.41902975184278,-0.0998149179614757,2.12339687555731,-0.0470071888634941,0.962507497979718,NA
"BW25113_RS15680",8.47611129738018,-0.700385813159588,0.80826023561266,-0.866535036984341,0.386196821065044,NA
"BW25113_RS15685",4.58129110690456,-0.868432172629515,1.20203836757922,-0.722466267344233,0.470007857475189,NA
"BW25113_RS15690",13.0016357841238,-0.257787080428734,0.633757423421225,-0.406759859375085,0.684184371182008,NA
"BW25113_RS15700",10.6337012555304,0.0339778695685523,0.71354140870508,0.0476186373404938,0.962020178428401,NA
"BW25113_RS15705",17.7298357885486,0.439249210146586,0.538652491226075,0.815459349583201,0.414809424084275,NA
"BW25113_RS25885",6.27592249458956,0.589583972363901,0.954842705970515,0.617467116497098,0.536926664450981,NA
"BW25113_RS15790",15.7641783409813,0.467826300754162,0.561383733681988,0.833344952276752,0.404650210922742,NA
"BW25113_RS15795",4.0360245863186,-1.46004524772272,1.28111095149322,-1.13967119399061,0.254423312506458,NA
"BW25113_RS15815",7.3620738400828,-0.149165310124544,0.870144586357111,-0.171425889976549,0.86388889882703,NA
"BW25113_RS15820",8.68892328019492,0.15509297726346,0.791125886240925,0.196040832389384,0.844578206407474,NA
"BW25113_RS15825",4.34625487001359,-0.754774959748607,1.21429672957869,-0.621573740061443,0.534222192698804,NA
"BW25113_RS15830",7.77324986814252,0.518278337266335,0.840523461253693,0.616613766489386,0.537489512087831,NA
"BW25113_RS25750",7.33749504082684,-0.34722198680947,0.867770812379758,-0.400130981424986,0.689060046211307,NA
"BW25113_RS24335",7.63669196324473,-1.34307213819575,0.906061801857284,-1.48231846375453,0.138255577706852,NA
"BW25113_RS15885",7.63193260510773,-0.0435864581443157,0.852091685067973,-0.0511523101423513,0.959204153052277,NA
"BW25113_RS15890",13.2125981034265,0.289556918240424,0.650612985635587,0.445052473026732,0.656281833933472,NA
"BW25113_RS15895",9.16778183381872,0.158278996080313,0.766349560707945,0.206536291263868,0.836372019452658,NA
"BW25113_RS15900",7.16712437113049,0.136576442550729,0.89823450895158,0.152049872488357,0.879147600350057,NA
"BW25113_RS15905",5.35498484273246,1.24291273256158,1.10140719094328,1.12847704534878,0.259118505818687,NA
"BW25113_RS15910",16.2116289427638,0.371525208007607,0.552206952899195,0.672800670214358,0.501074111318256,NA
"BW25113_RS15935",10.0449333907131,-0.263174757593364,0.743541012761928,-0.353947869823328,0.723377951241426,NA
"BW25113_RS15945",11.4087397732026,0.112111947933657,0.681648019808442,0.164471904378395,0.869359662598355,NA
"BW25113_RS15950",15.2469051959439,0.473768411139005,0.578098260629338,0.819529210524252,0.412484543208455,NA
"BW25113_RS15960",17.584491803809,-0.413945740807343,0.535786809913311,-0.772594123536409,0.439762623380647,NA
"BW25113_RS15965",4.38605688722085,-0.417844877624077,1.17253973543911,-0.356358820938034,0.721571863911269,NA
"BW25113_RS15980",6.1936145444688,0.119994666493,0.956003443878098,0.12551698140985,0.900114282131214,NA
"BW25113_RS15985",13.2227289651127,-0.304035652729844,0.626584016786055,-0.485227271339185,0.627515139093689,NA
"BW25113_RS15990",8.74306036778014,0.483117653111777,0.800996976594801,0.603145414063367,0.546411957084156,NA
"BW25113_RS16005",7.20721113906916,0.334772766129833,0.899543236017512,0.372158616423987,0.709774755930623,NA
"BW25113_RS16010",3.66191836782809,-0.343896129912688,1.28804245188303,-0.266991300954355,0.789475858887117,NA
"BW25113_RS16025",6.33951367865368,-0.44573943104976,0.976076064349005,-0.456664646670796,0.647912105402463,NA
"BW25113_RS16030",9.55768077172333,-0.284328949021315,0.747758586363514,-0.380241637082442,0.703766054307099,NA
"BW25113_RS16040",17.9643671437719,-0.120302103502781,0.525183003376235,-0.229067016124659,0.818816829212354,NA
"BW25113_RS16050",8.14394151034036,-0.0239279992509855,0.813771046319873,-0.0294038468918197,0.976542504756662,NA
"BW25113_RS26210",6.2253072470415,0.355588196274656,0.957577533174829,0.371341415139212,0.710383254779914,NA
"BW25113_RS16105",6.51739026614265,-0.760628172087374,0.944428622836263,-0.805384497775059,0.420597834691982,NA
"BW25113_RS16115",4.06743253815989,-1.02648881761594,1.27308225013013,-0.806302041765973,0.420068713515543,NA
"BW25113_RS16120",2.71640191671502,-0.0226662158853054,1.50667039962282,-0.0150439113232594,0.987997148168898,NA
"BW25113_RS16130",9.30042028075614,0.629670933294877,0.761152253843904,0.827260157366635,0.408089621193002,NA
"BW25113_RS16135",3.03004677670268,0.729560845881912,1.44711268613388,0.504149298719103,0.614156466006884,NA
"BW25113_RS16190",5.57685330410288,-0.672907351608809,1.0387380189385,-0.647812383238324,0.517106305119765,NA
"BW25113_RS16195",10.2904981072135,-0.319377542039216,0.728251396785988,-0.438553971126913,0.660984755197038,NA
"BW25113_RS16240",11.553863627006,0.617674189709604,0.671212530567812,0.920236380550111,0.357449246661275,NA
"BW25113_RS16245",5.48458637583553,-1.26582082507729,1.06797609817439,-1.18525201756959,0.235917818670794,NA
"BW25113_RS16260",10.6253071901644,0.0372033072530196,0.698957743508993,0.0532268332363656,0.957551176083288,NA
"BW25113_RS16265",6.96367357306773,0.243096175722719,0.906741384503038,0.268098688200885,0.788623355548353,NA
"BW25113_RS16270",4.16866303325602,-0.270801485427443,1.20725847226177,-0.22431110789399,0.822515233566811,NA
"BW25113_RS16275",8.53591024269331,0.577850606051205,0.800820596005731,0.721573107551631,0.47055697798258,NA
"BW25113_RS16280",7.85291852235214,-0.307653921077817,0.860062735974823,-0.357711022939637,0.720559583125101,NA
"BW25113_RS16285",6.27905232015082,0.582117806216027,0.969417982269085,0.600481749733467,0.548185220182258,NA
"BW25113_RS16290",5.02689204517503,-1.08076326495526,1.11429117307755,-0.969910999088604,0.332090857018435,NA
"BW25113_RS16295",4.82667833641802,-0.657560146130809,1.16795813691894,-0.562999756023315,0.573435050074791,NA
"BW25113_RS16305",16.9844201790008,-0.0554261787930299,0.544658705024907,-0.101763137689125,0.918944685568156,NA
"BW25113_RS16310",16.0134423845057,0.422103070325888,0.571663202287223,0.738377192439631,0.460285270223552,NA
"BW25113_RS16320",10.2000808424581,-0.607689406802421,0.729337005579903,-0.833207971285155,0.404727447719466,NA
"BW25113_RS16340",10.6463641493832,0.0406549397050249,0.720448704634803,0.0564300267923071,0.954999237137498,NA
"BW25113_RS16345",5.61196058296825,-0.399796021769084,1.00763380970721,-0.396767176644514,0.691539157451137,NA
"BW25113_RS16350",9.14991931995628,-0.877568402300904,0.782859808457311,-1.12097771889736,0.262297346727751,NA
"BW25113_RS16355",7.24494336182808,-0.765295082585814,0.899146052892528,-0.851135452492819,0.394694113652876,NA
"BW25113_RS16450",13.4078323231102,0.132157428606334,0.627631233713653,0.210565410877287,0.833226405251692,NA
"BW25113_RS16455",4.13014117809799,-0.633925847779936,1.21373608768706,-0.522292987916319,0.601466350670099,NA
"BW25113_RS16525",10.0648174516272,-0.112593745184438,0.756627597849232,-0.148809989887355,0.88170356762365,NA
"BW25113_RS16535",17.4019204779781,-0.295129333623248,0.538900014963734,-0.547651373962403,0.583931306708515,NA
"BW25113_RS16615",11.4370178994826,0.240508138525816,0.674817692374081,0.35640461304398,0.721537575192536,NA
"BW25113_RS16640",11.979752387902,-0.298361553873145,0.660835317927744,-0.451491537723425,0.651635322690504,NA
"BW25113_RS16655",2.76360258797042,0.509604661872435,1.54407260820702,0.330039312376759,0.741370257826308,NA
"BW25113_RS16665",7.51363483199559,0.429472269776684,0.876780806100201,0.489828548696129,0.624255227115074,NA
"BW25113_RS16690",2.50935905537268,0.823701545792892,1.75135817276331,0.470321581617566,0.638125280735264,NA
"BW25113_RS16695",10.8822829304002,-0.762924290117075,0.706407392364172,-1.08000609614766,0.280139465529266,NA
"BW25113_RS16790",3.78929257496081,0.826766704846004,1.27120932133996,0.650378101361404,0.515448019049334,NA
"BW25113_RS16800",9.05961492239277,-0.314112167516312,0.77090339407374,-0.407459832102212,0.683670290207957,NA
"BW25113_RS16805",2.55471006311604,1.46264931265282,1.72102750164481,0.849869808155275,0.395397472980638,NA
"BW25113_RS16835",17.0437142426462,0.0296147971397299,0.537035265289512,0.0551449766036588,0.956022964487078,NA
"BW25113_RS16890",4.42301382959825,-0.0788889862472556,1.18575353158313,-0.0665306778736123,0.946955334397244,NA
"BW25113_RS16915",8.92395951708589,0.0777949601716352,0.786053440819565,0.0989690473086965,0.92116284608731,NA
"BW25113_RS16920",2.57206769531078,1.4604905634125,1.62199214912334,0.900430106398397,0.367891405059019,NA
"BW25113_RS16925",6.56957042647135,-0.527429915987256,0.925825470284872,-0.569686115704906,0.568890608726935,NA
"BW25113_RS16930",12.2537080978742,0.416484295480595,0.649674949979419,0.641065652129252,0.521480029128422,NA
"BW25113_RS16955",11.832003590205,-0.00292460505660494,0.66410835898246,-0.00440380702493489,0.996486281723278,NA
"BW25113_RS16960",12.9494556237951,-0.369937983510722,0.628775444519601,-0.588346740851758,0.556299578328572,NA
"BW25113_RS16965",8.01696492113085,0.419590131993727,0.847500696000469,0.495091194584099,0.620535749131458,NA
"BW25113_RS16970",4.00853609243767,0.598894795128889,1.22681436842834,0.488170672386343,0.625428955930243,NA
"BW25113_RS16975",6.18152115207877,0.12065240858966,0.959908261967202,0.125691603427185,0.89997604864784,NA
"BW25113_RS16980",5.47104093785667,0.235848921006595,1.02434760078854,0.230243055018666,0.817902907351738,NA
"BW25113_RS17010",15.4292563908385,-0.269926743609414,0.569052847391697,-0.474343894150862,0.635254695251548,NA
"BW25113_RS17065",8.47113180830688,-0.697175998394566,0.81752619524445,-0.852787350974243,0.393777239704958,NA
"BW25113_RS17070",12.1210696509367,0.0620244912404733,0.648330954228163,0.0956679468039797,0.923784298845144,NA
"BW25113_RS17220",4.79896971160079,-0.976596815023487,1.17503006469214,-0.831124959580804,0.405903040906126,NA
"BW25113_RS17225",17.4881478860592,0.40447204874114,0.531247361728533,0.761362931620215,0.446440321614034,NA
"BW25113_RS17230",8.83931137380297,0.825703725480404,0.794390931595234,1.03941736069707,0.298610673404871,NA
"BW25113_RS17235",11.7628634156048,0.547407014621662,0.678963980136327,0.806238667494186,0.420105247053113,NA
"BW25113_RS17240",13.6972903983178,0.292929066212099,0.610029838281465,0.480188095450083,0.631093650968893,NA
"BW25113_RS17245",9.76337885122134,0.458356002110898,0.750231079662617,0.610953097700275,0.541230631259058,NA
"BW25113_RS17250",4.7888388499146,0.702234385469441,1.11640073689654,0.629016411635098,0.529338311933286,NA
"BW25113_RS17255",4.18954250548791,0.0664607721409585,1.21392720407672,0.0547485647555834,0.956338778274071,NA
"BW25113_RS17260",2.90950172215529,-0.759330906719434,1.49645804919168,-0.507418772701038,0.611861016516556,NA
"BW25113_RS17265",4.91894526468538,-0.0566240644836285,1.11035595978031,-0.0509963169782343,0.959328455357019,NA
"BW25113_RS17270",10.0663823644078,-0.114812861383085,0.739991899687321,-0.155154213757743,0.876699743215756,NA
"BW25113_RS17275",12.8947633867646,0.869961591976647,0.635976398066561,1.36791490159293,0.171338714757627,NA
"BW25113_RS17280",2.47453652723872,0.244303741895165,1.72293397215368,0.141795185331324,0.887241787192548,NA
"BW25113_RS17285",10.4787256873249,-0.376656851117626,0.730650642274311,-0.515508820939648,0.606197507205131,NA
"BW25113_RS17290",12.9301410643438,-0.483912884265744,0.643709566227456,-0.751756552418163,0.452197474486342,NA
"BW25113_RS17350",8.34992434056977,0.861438447853201,0.814608783671712,1.05748730571062,0.290289245097225,NA
"BW25113_RS17360",9.60263416154348,-0.983956109361611,0.768213473783015,-1.28083682848751,0.200250985231438,NA
"BW25113_RS17385",3.70883428835208,0.0428076599778406,1.26995174117386,0.033708099756824,0.973109919972545,NA
"BW25113_RS17395",11.9853013784381,-0.294506970772028,0.671213709822403,-0.438767811893997,0.660829785651694,NA
"BW25113_RS17420",7.09406473856991,-0.260933164729094,0.902955839137628,-0.288976662444865,0.772599236695433,NA
"BW25113_RS17425",17.5871310997201,0.11754545323162,0.528631244297848,0.222358126765187,0.824035105854221,NA
"BW25113_RS17430",6.27222316756549,0.584576519927253,0.948114658287989,0.616567326343022,0.537520151311422,NA
"BW25113_RS17435",14.2285995109841,-0.948741156701623,0.636060356794756,-1.49158982566141,0.135806707067323,NA
"BW25113_RS17465",6.82812543150535,1.00636291763243,0.993224455594352,1.0132280895462,0.310951226415142,NA
"BW25113_RS17470",12.2428948675334,0.412111915133371,0.66193710508756,0.622584701727602,0.533557466885866,NA
"BW25113_RS17475",13.0074049055962,0.458118141081962,0.635951522576085,0.720366450615979,0.471299400757769,NA
"BW25113_RS17480",8.16852030959632,0.152008844243368,0.823378418587452,0.184616017145733,0.853530222033629,NA
"BW25113_RS17485",10.7405880049071,0.441076171237758,0.701022382479403,0.629189855076727,0.529224769704014,NA
"BW25113_RS17490",8.63332854357356,-0.00829479426910444,0.789809303638729,-0.0105022747021205,0.991620551201242,NA
"BW25113_RS17495",8.96219662151252,0.235497658043357,0.797500812365775,0.295294568220886,0.767768865552251,NA
"BW25113_RS17500",13.8216276916162,-0.649183497217988,0.610977801505134,-1.0625320520954,0.287994215130803,NA
"BW25113_RS17510",8.06925234520404,0.782136979833773,0.84041093257794,0.930660168156769,0.352029380035172,NA
"BW25113_RS17515",11.0845664336055,-0.0870032123704917,0.699592036436011,-0.124362782649327,0.901028039681545,NA
"BW25113_RS17520",9.48512602083045,0.39288503095342,0.754350114536754,0.520825838536117,0.602488101639548,NA
"BW25113_RS17525",4.81604259306413,-0.982478736225512,1.13250994597725,-0.867523274047477,0.385655365247494,NA
"BW25113_RS17530",12.5540723151495,-0.802257411709165,0.650614531876891,-1.2330763799493,0.217547268925542,NA
"BW25113_RS17570",13.9965945844802,-0.115974043816778,0.622453854403049,-0.186317496464056,0.852195787499933,NA
"BW25113_RS17580",4.13853524346395,-0.642574120165519,1.30010272328163,-0.494248730241544,0.621130528648403,NA
"BW25113_RS17585",5.40481045788141,-0.2888783074237,1.06507399085215,-0.271228393430745,0.786215376369779,NA
"BW25113_RS17590",7.93309205822946,0.0568307949816554,0.853246392868304,0.0666053738482398,0.946895867536233,NA
"BW25113_RS17600",14.7543883371495,0.484264113635039,0.586848502428444,0.825194426893995,0.409261216962909,NA
"BW25113_RS17650",8.80420409493761,0.653182802405434,0.784048742698216,0.833089534915366,0.404794235228819,NA
"BW25113_RS17660",14.4535192382065,0.910216676632122,0.604002859994464,1.50697411704386,0.131817291735876,NA
"BW25113_RS17670",9.80716494618407,0.610245632022056,0.741381724458568,0.823119335006159,0.41044013457967,NA
"BW25113_RS17675",13.1048232064764,0.074067908022284,0.621459457590162,0.119183813389046,0.905129730281899,NA
"BW25113_RS17680",10.5787888875636,0.655856608209141,0.715568789697238,0.916552842510974,0.359377005185536,NA
"BW25113_RS17715",11.80663515855,-0.943331232705644,0.687900384775852,-1.37131953053497,0.170275370001693,NA
"BW25113_RS17720",13.0235896394862,0.573334595149278,0.640998416533745,0.894439955483253,0.371086542630732,NA
"BW25113_RS17740",8.12883115958087,0.977414741473998,0.834684627436182,1.17099885315514,0.241599238133484,NA
"BW25113_RS17785",14.2834189672239,-0.161186763682452,0.611219402710245,-0.263713427564184,0.792000748004992,NA
"BW25113_RS17790",16.3856989394842,0.153157912219007,0.558106887536097,0.27442397798594,0.783758818278831,NA
"BW25113_RS17795",9.45684789455041,0.237253802580411,0.75724752207699,0.313310767831459,0.754044570138594,NA
"BW25113_RS17815",9.38955738346223,0.955980236434735,0.76615613506204,1.24776164111421,0.212118360020703,NA
"BW25113_RS17820",5.08142675068346,1.13195616408977,1.10372312005139,1.02557982479978,0.305089681290168,NA
"BW25113_RS17835",2.67446548526433,-0.569924513702244,1.5334068101372,-0.371672089842389,0.71013700777132,NA
"BW25113_RS17840",16.2262344118556,-0.697035427790365,0.560602070518461,-1.24336934243879,0.213731762192769,NA
"BW25113_RS17845",10.2420172739088,-0.459403769564825,0.727583473377753,-0.63141039670964,0.527772219832518,NA
"BW25113_RS17850",10.7625275082519,-0.293735969551812,0.701673046349073,-0.418622278681177,0.675492204966814,NA
"BW25113_RS17855",7.49733723091378,-0.832891541129814,0.890978047674295,-0.934805906053349,0.34988833533272,NA
"BW25113_RS17860",8.50936891273351,-0.520389204154188,0.802296636018937,-0.648624437385656,0.51658115608422,NA
"BW25113_RS17865",7.55702330903511,-0.42327773827958,0.856409879166024,-0.49424667857845,0.621131977424285,NA
"BW25113_RS17880",7.08393387688372,0.867694820335227,0.891842028883513,0.972924343363235,0.330590905184711,NA
"BW25113_RS17885",4.77461104328113,0.691916050158763,1.13267941960324,0.610866621379182,0.541287883904548,NA
"BW25113_RS17890",10.9007149457254,0.110811783094752,0.702875723504966,0.157654873242992,0.874728761613818,NA
"BW25113_RS17895",7.19304795223079,-0.981333998297046,0.924368766075603,-1.06162608940508,0.288405464924323,NA
"BW25113_RS17900",11.3827033249105,0.111496992561361,0.675503531530023,0.165057601266449,0.868898644490639,NA
"BW25113_RS17905",4.26092996152337,0.408152543422013,1.20802143092082,0.337868627968708,0.7354621899779,NA
